name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
cerdanyola del valles,2021-05-13,22.8,12,17.4,22.8,12,17.4,7.8,55.2,0.02,100,4.17,rain,0,0,47.6,24.4,244.4,1012.3,28.6,10.5,289.5,25.2,9,,2021-05-13T06:34:17,2021-05-13T21:01:54,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-05-14,20.3,14.1,16,20.3,14.1,16,11.1,73,0.882,100,20.83,rain,0,0,34.7,24.1,132.8,1012.5,60.1,10.4,185.2,16,9,,2021-05-14T06:33:16,2021-05-14T21:02:55,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-05-15,26.2,10.2,18.6,26.2,10.2,18.6,10.5,62.8,0,0,0,,0,0,37,26.8,233.2,1012.7,55.1,10.4,252.2,21.7,7,,2021-05-15T06:32:17,2021-05-15T21:03:54,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-05-16,28.2,14.1,19.8,27.7,14.1,19.7,12.1,62.9,0,0,0,,0,0,38,24.6,266.5,1010,49.8,10.4,183.1,15.8,6,,2021-05-16T06:31:19,2021-05-16T21:04:54,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-05-17,20.3,15,17,20.3,15,17,12.3,74.9,0,0,0,,0,0,35.1,25.2,172.2,1016.4,60.9,10.2,235,20.4,8,,2021-05-17T06:30:23,2021-05-17T21:05:53,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-05-18,21.9,13.4,17.7,21.9,13.4,17.7,13.5,77,0.59,100,4.17,rain,0,0,45.3,25,203.5,1018,67.5,10.1,156.3,13.3,6,,2021-05-18T06:29:29,2021-05-18T21:06:51,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-05-19,20.4,15,17.4,20.4,15,17.4,11.7,70.3,0.811,100,12.5,rain,0,0,40,27.4,194.2,1020.7,67.1,10.2,232.9,20.1,10,,2021-05-19T06:28:37,2021-05-19T21:07:48,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-05-20,22.4,14.9,17.7,22.4,14.9,17.7,12,70.5,1.29,100,20.83,rain,0,0,35.8,20.1,153,1022.6,54.4,10.3,296.8,25.6,9,,2021-05-20T06:27:46,2021-05-20T21:08:45,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-05-21,22.7,13.6,18.6,22.7,13.6,18.6,12.6,69.9,0,0,0,,0,0,38.9,21.9,200.4,1016.3,57,10.2,296.9,25.7,9,,2021-05-21T06:26:57,2021-05-21T21:09:41,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-05-22,21.2,14.5,17.4,21.2,14.5,17.4,12,71.7,0,0,0,,0,0,28.1,19.9,141.5,1014,61.7,10.4,228.4,19.7,8,,2021-05-22T06:26:10,2021-05-22T21:10:36,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-05-23,18.8,12.5,15.4,18.8,12.5,15.4,10.3,72.2,0,0,0,,0,0,20.5,20.1,145.1,1017.9,49.1,10.4,127.5,10.9,4,,2021-05-23T06:25:25,2021-05-23T21:11:31,0.4,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,E9530,LELL,08181099999,08176399999"
cerdanyola del valles,2021-05-24,26.2,14,18.9,26.2,14,18.9,10.4,60.6,0.905,100,20.83,rain,0,0,41.5,23.8,258.6,1016.8,43.5,10.4,301.8,26.1,9,,2021-05-24T06:24:42,2021-05-24T21:12:25,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-05-25,19.4,15.1,16.6,19.4,15.1,16.6,10.9,69.7,0,0,0,,0,0,24.3,18.3,184.7,1024.3,77.2,10.3,143.9,12.6,7,,2021-05-25T06:24:00,2021-05-25T21:13:17,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,E9530,LELL,08181099999,08176399999"
cerdanyola del valles,2021-05-26,22.3,11.2,17.2,22.3,11.2,17.2,11.5,70.3,0,0,0,,0,0,184.7,25.9,144.1,1020.6,45.4,10.3,266.3,23.1,9,,2021-05-26T06:23:20,2021-05-26T21:14:09,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,E9530,LELL,08181099999,08176399999"
cerdanyola del valles,2021-05-27,23.3,13.8,18.9,23.3,13.8,18.9,13.9,73.9,0,0,0,,0,0,27.1,24.2,131,1017.4,46.2,10.3,322.4,28,9,,2021-05-27T06:22:43,2021-05-27T21:15:00,0.53,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"LEBL,D1298,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-05-28,24.9,14.4,19.7,24.9,14.4,19.7,13.6,69.3,0,0,0,,0,0,20.4,18.5,129.5,1017.1,57.6,10.4,318.1,27.5,9,,2021-05-28T06:22:07,2021-05-28T21:15:50,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,E9530,LELL,08181099999,08176399999"
cerdanyola del valles,2021-05-29,28.3,14.1,22.2,27.5,14.1,22,10.5,51.5,0.002,100,4.17,rain,0,0,35.6,23.8,145.5,1018.2,35.7,10.5,313.1,26.9,9,,2021-05-29T06:21:33,2021-05-29T21:16:38,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-05-30,25.5,19.3,22.4,25.5,19.3,22.4,13.8,59.1,0.509,100,16.67,rain,0,0,25.4,23.4,114.8,1017.9,49.1,10.5,274.2,23.8,9,,2021-05-30T06:21:01,2021-05-30T21:17:26,0.63,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"LEBL,D1298,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-05-31,24.5,17.7,21.1,24.5,17.7,21.1,14.1,65.3,0.148,100,8.33,rain,0,0,21.4,17.9,139,1016.3,75.1,10.5,240.4,20.7,9,,2021-05-31T06:20:31,2021-05-31T21:18:12,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"LEBL,C8593,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-06-01,24.4,14.2,19.5,24.4,14.2,19.5,14.8,75.4,0.229,100,8.33,rain,0,0,21.8,23.9,114.3,1013.3,53.7,10.1,200.7,17.4,8,,2021-06-01T06:20:03,2021-06-01T21:18:58,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LEBL,D1298,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-06-02,24,16.1,20.6,24,16.1,20.6,16.6,79.2,0,0,0,,0,0,21.2,23.1,123.2,1015.3,33.5,9.7,279.5,24.1,9,,2021-06-02T06:19:37,2021-06-02T21:19:41,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"LEBL,LEGE,08186099999,08180099999,D4982,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-06-03,23.7,18.1,20.8,23.7,18.1,20.8,16.6,77.3,0,0,0,,0,0,25.2,23.4,107.7,1019.9,46,10.3,185,16,7,,2021-06-03T06:19:14,2021-06-03T21:20:24,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,E9530,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-06-04,24.9,19,21.5,24.9,19,21.5,15.8,71.1,0,0,0,,0,0,27.9,17.5,105.1,1021.1,56.5,10.4,211.8,18.4,8,,2021-06-04T06:18:52,2021-06-04T21:21:05,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-06-05,24.9,17.3,21,24.9,17.3,21,15.1,70.5,0,0,0,,0,0,34.2,20.7,121.8,1021.9,48.9,10.4,267.2,23,8,,2021-06-05T06:18:32,2021-06-05T21:21:45,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-06-06,26.8,18.3,21.3,27.1,18.3,21.3,15.4,70.6,1.337,100,20.83,rain,0,0,43.2,22,249.9,1019.7,53.4,10.4,230,19.9,9,,2021-06-06T06:18:14,2021-06-06T21:22:24,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LEBL,D1298,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-06-07,26.4,15.5,20.9,26.4,15.5,20.9,14.6,69.6,0.108,100,16.67,rain,0,0,26.4,19.5,126.6,1020.1,13.6,10.5,323.4,27.8,9,,2021-06-07T06:17:58,2021-06-07T21:23:01,0.9,Rain,Clear conditions throughout the day with rain.,rain,"LEBL,D1298,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-06-08,27.8,15.2,22.1,27.6,15.2,22.1,14.3,64.3,0.044,100,4.17,rain,0,0,28.5,20,170.9,1020.2,33.9,10.4,331.4,28.7,9,,2021-06-08T06:17:45,2021-06-08T21:23:37,0.93,"Rain, Partially cloudy",Clearing in the afternoon with afternoon rain.,rain,"LEBL,D1298,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-06-09,28.7,16.6,23.2,28.2,16.6,23.1,14.6,61,0.074,100,4.17,rain,0,0,31.1,22,149.4,1020.1,26.6,10.4,309.5,26.8,9,,2021-06-09T06:17:33,2021-06-09T21:24:11,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-06-10,30.6,17.1,24.8,29.9,17.1,24.5,13.5,53,0,0,0,,0,0,33.1,25.1,202.5,1018.8,41.5,10.5,307.2,26.3,9,,2021-06-10T06:17:23,2021-06-10T21:24:43,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"LEBL,C8593,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-06-11,30.4,21.5,26.7,29.7,21.5,26.5,14.2,47.4,0,0,0,,0,0,16.7,19.5,156,1017.5,45.4,10.5,271.6,23.4,8,,2021-06-11T06:17:16,2021-06-11T21:25:14,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,D4982,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-06-12,32.4,18.5,26.7,32,18.5,26.7,15,50.5,0,0,0,,0,0,22.8,21.9,144.2,1019.7,24.2,10.5,322.2,27.8,9,,2021-06-12T06:17:10,2021-06-12T21:25:43,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,D1298,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-06-13,33,21.4,28.3,33.3,21.4,28.4,15.9,48.2,0,0,0,,0,0,31,20.5,163.9,1020.1,34.4,10.5,323.8,27.9,9,,2021-06-13T06:17:07,2021-06-13T21:26:10,0.1,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"LEBL,D1298,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-06-14,33.5,22.3,28.5,35.6,22.3,29.1,16.9,49.9,0,0,0,,0,0,23.2,20.3,127.4,1017.6,35.4,10.5,318.9,27.6,9,,2021-06-14T06:17:05,2021-06-14T21:26:36,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,D1298,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-06-15,34.6,21.8,28.7,35,21.8,28.9,15.8,47.1,0,0,0,,0,0,19.1,18.8,172,1016.8,22.9,10.5,313.7,27.1,9,,2021-06-15T06:17:05,2021-06-15T21:27:00,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,D4982,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-06-16,32.5,23.5,28,33.4,23.5,28.7,18.3,56.4,0,0,0,,0,0,22.9,20.1,107.5,1013.7,66.6,10.4,240.5,20.8,9,,2021-06-16T06:17:08,2021-06-16T21:27:22,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-06-17,29.8,25.4,27.4,34.4,25.4,29.3,20.9,68.2,0.3,100,16.67,rain,0,0,42.4,23,73.2,1011.1,79.3,10.2,89.5,7.6,4,,2021-06-17T06:17:12,2021-06-17T21:27:42,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"LEBL,D1298,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-06-18,32.8,21.8,27.6,36.7,21.8,29.8,21.5,70.7,0,0,0,,0,0,26.5,20.3,121.7,1013.6,41.9,10.3,284.5,24.7,8,,2021-06-18T06:17:19,2021-06-18T21:28:01,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,D1298,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-06-19,32.2,23.6,28.3,38.2,23.6,31.4,23,73.7,0,0,0,,0,0,18.7,15.2,115.2,1014.6,83.3,10.2,160.1,13.9,6,,2021-06-19T06:17:27,2021-06-19T21:28:17,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-06-20,33.3,24.6,28.8,37.1,24.6,30.2,20.6,63.3,0.088,100,8.33,rain,0,0,31,18.1,255.8,1009.5,50.2,10.3,196,17,8,,2021-06-20T06:17:37,2021-06-20T21:28:32,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-06-21,35.6,24.5,30.9,38,24.5,32.3,19.5,53.5,0,0,0,,0,0,38.4,25.1,224.5,1008.6,23.4,10.4,323.3,28.1,9,,2021-06-21T06:17:50,2021-06-21T21:28:45,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-06-22,31.7,24.7,28.6,34.8,24.7,30.4,19.9,60.2,0,0,0,,0,0,50,25,122.5,1012.4,22.7,10.5,312.7,27,9,,2021-06-22T06:18:04,2021-06-22T21:28:56,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,D1298,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-06-23,27.1,17.7,23.8,29.7,17.7,24,17.4,68.6,1.391,100,20.83,rain,0,0,28.6,17.5,279.2,1016.7,39.9,10.5,194.5,16.8,10,,2021-06-23T06:18:19,2021-06-23T21:29:04,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-06-24,25.3,15.1,20.9,25.3,15.1,20.9,13.3,63.5,0,0,0,,0,0,21.1,21,124.4,1020.1,15.7,10.4,334.1,29,9,,2021-06-24T06:18:37,2021-06-24T21:29:11,0.5,Clear,Clear conditions throughout the day.,clear-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-06-25,26.9,16.1,22.2,27.7,16.1,22.2,16.4,71.3,0,0,0,,0,0,37.6,24.7,179.4,1019.6,32,10.4,324.5,28.1,9,,2021-06-25T06:18:57,2021-06-25T21:29:16,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-06-26,28.9,17.1,23.2,29,17.1,23.3,15.4,64,0,0,0,,0,0,34.1,20.7,206,1016.7,42.3,10.5,288.6,24.9,9,,2021-06-26T06:19:18,2021-06-26T21:29:19,0.55,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"LEBL,C8593,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-06-27,29.2,19.4,24.5,28.5,19.4,24.4,15,58,0,0,0,,0,0,21.5,20.2,179.2,1013.7,52.5,10.5,318.8,27.6,9,,2021-06-27T06:19:41,2021-06-27T21:29:20,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,D4982,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-06-28,28.9,16.6,22.8,30.2,16.6,23,16.6,68.9,0,0,0,,0,0,28.5,19.6,127.3,1013.3,42.1,10.5,235.7,20.4,8,,2021-06-28T06:20:06,2021-06-28T21:29:18,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,D1298,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-06-29,26.5,19.1,22.8,26.5,19.1,22.8,17.2,71.5,0,0,0,,0,0,26.8,26.7,136.7,1016.2,66.4,10.4,151.6,13.1,8,,2021-06-29T06:20:32,2021-06-29T21:29:15,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,E9530,LELL,08181099999,08176399999"
cerdanyola del valles,2021-06-30,27,19.2,22.8,27.7,19.2,22.8,16.6,68.5,0,0,0,,0,0,30.5,22.7,151.2,1017.6,68.1,10.5,168.3,14.4,6,,2021-06-30T06:21:00,2021-06-30T21:29:09,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-07-01,29.1,19.9,24.6,30.2,19.9,25,18.4,69.6,0,0,0,,0,0,33.7,21.6,152.5,1017.1,47.7,10.4,305.1,26.3,9,,2021-07-01T06:21:30,2021-07-01T21:29:02,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-07-02,30.8,17.6,24.8,30.7,17.6,25,16.5,62.5,0,0,0,,0,0,35.5,18.7,164.7,1016.3,24.1,10.5,319.2,27.6,9,,2021-07-02T06:22:01,2021-07-02T21:28:52,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-07-03,30.1,18.3,24.7,32.1,18.3,25.3,18.4,69.2,0,0,0,,0,0,36.8,21.6,105.7,1014.3,35.2,10.4,277.3,24,9,,2021-07-03T06:22:34,2021-07-03T21:28:40,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,D1298,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-07-04,29.2,19.6,23.8,30.2,19.6,24,18.3,72,0,0,0,,0,0,40,28.4,96.2,1013.5,62,10.4,201.4,17.4,8,,2021-07-04T06:23:08,2021-07-04T21:28:27,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-07-05,30.8,17.6,24.8,32.6,17.6,25.4,18,67.4,0,0,0,,0,0,28.5,17.6,179.9,1014.1,7.2,10.4,320.7,27.7,9,,2021-07-05T06:23:43,2021-07-05T21:28:11,0.85,Clear,Clear conditions throughout the day.,clear-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-07-06,29.6,21.5,25.1,32.4,21.5,25.8,20.4,75.9,0,0,0,,0,0,25.5,22,130.5,1010.8,46,10.2,157.4,13.6,5,,2021-07-06T06:24:20,2021-07-06T21:27:53,0.88,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,D4982,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-07-07,27.9,21.7,24.5,28.5,21.7,24.6,14.8,55.2,0,0,0,,0,0,23.6,22.2,180.8,1014.4,27,10.5,189.2,16.4,8,,2021-07-07T06:24:59,2021-07-07T21:27:33,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-07-08,28.2,20,23.6,27.9,20,23.5,14.3,58.4,0.988,100,16.67,rain,0,0,31.2,26.8,160.7,1020.2,43.8,10.5,299.3,25.7,9,,2021-07-08T06:25:38,2021-07-08T21:27:11,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-07-09,29.4,18.7,24,29.8,18.7,24.2,16.6,64,0,0,0,,0,0,45.9,28.6,183.7,1021.4,42.4,10.4,277.8,24,9,,2021-07-09T06:26:19,2021-07-09T21:26:47,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-07-10,31.8,19.2,25.5,30.9,19.2,25.3,15.6,58.1,0,0,0,,0,0,47.2,25.9,221.6,1017,4.9,10.4,311.2,27,9,,2021-07-10T06:27:01,2021-07-10T21:26:20,0,Clear,Clear conditions throughout the day.,clear-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-07-11,29.4,21.9,25.3,30,21.9,25.8,17.9,64.2,0,0,0,,0,0,22.1,21.7,147.1,1015.7,26.2,10.5,248.7,21.5,8,,2021-07-11T06:27:45,2021-07-11T21:25:52,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,C8593,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-07-12,28.5,20.6,24.5,30.6,20.6,24.8,18.5,69.8,0,0,0,,0,0,33.1,23,146.5,1010.5,41.3,10.3,152.1,13.1,6,,2021-07-12T06:28:29,2021-07-12T21:25:22,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-07-13,26.4,16.5,22.2,26.4,16.5,22.2,9.5,45.2,0,0,0,,0,0,35.4,24.5,219.1,1014.1,17.5,10.5,278.2,24,9,,2021-07-13T06:29:15,2021-07-13T21:24:50,0.12,Clear,Clear conditions throughout the day.,clear-day,"LEBL,D1298,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-07-14,26.3,15.7,21.7,26.3,15.7,21.7,13.5,60.6,0.023,100,4.17,rain,0,0,35.7,23.3,98.1,1018,33.3,10.5,299.5,25.8,9,,2021-07-14T06:30:02,2021-07-14T21:24:15,0.16,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"LEBL,08186099999,LEGE,08180099999,D4982,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-07-15,27.5,19.3,23.6,28,19.3,23.6,16.5,65.5,1.193,100,29.17,rain,0,0,27.9,20.9,142.6,1018.9,45.6,10.4,286,24.9,9,,2021-07-15T06:30:49,2021-07-15T21:23:39,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LEBL,08186099999,LEGE,08180099999,D4982,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-07-16,28.4,19.4,24.1,28.9,19.4,24.3,17.6,68.5,0,0,0,,0,0,30.4,21.7,134.7,1018.2,38,10.5,270.9,23.4,9,,2021-07-16T06:31:38,2021-07-16T21:23:01,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-07-17,29.4,19.5,24.2,29.8,19.5,24.4,18.1,70.7,0,0,0,,0,0,31.8,22.3,141.1,1017.3,12.9,10.5,285.5,24.7,9,,2021-07-17T06:32:27,2021-07-17T21:22:21,0.25,Clear,Clear conditions throughout the day.,clear-day,"LEBL,D1298,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-07-18,28.9,20.4,25.1,29.6,20.4,25.4,18.4,68.2,0,0,0,,0,0,27.8,20.2,141.1,1014,14.9,10.5,304.5,26.4,9,,2021-07-18T06:33:18,2021-07-18T21:21:39,0.3,Clear,Clear conditions throughout the day.,clear-day,"LEBL,C8593,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
