Hour,Real,Predicted,Residuals
1106.0,111.87999775260687,103.79153684154153,-8.08846091106534
1107.0,109.38000091910362,110.32832846045494,0.9483275413513184
1108.0,131.57000387459993,124.23198156058788,-7.338022314012051
1109.0,146.2999955713749,142.16248103231192,-4.137514539062977
1110.0,173.13000319898129,162.4613574296236,-10.668645769357681
1111.0,190.71000789105892,168.1536766961217,-22.55633119493723
1112.0,198.5700069218874,153.99770408123732,-44.57230284065008
1113.0,214.7099970281124,221.27264866232872,6.562651634216309
1114.0,224.49999810755253,223.75804276764393,-0.7419553399085999
1115.0,230.49999050796032,227.4415247887373,-3.0584657192230225
1116.0,221.74999670684338,226.32722429931164,4.577227592468262
1117.0,220.2500083744526,219.68699750304222,-0.5630108714103699
1118.0,219.99999403953552,220.25899466872215,0.25900062918663025
1119.0,231.7500035762787,213.4807891845703,-18.269214391708374
1120.0,220.74999797344208,207.37065607309341,-13.379341900348663
1121.0,222.50000064074993,203.48922161757946,-19.01077902317047
1122.0,186.7099934220314,192.61988845467567,5.909895032644272
1123.0,175.41000187397003,172.20289112627506,-3.207110747694969
1124.0,138.88000262528658,130.22424770146608,-8.655754923820496
1125.0,132.57000260800123,127.15786036849022,-5.412142239511013
1126.0,128.4299973025918,123.4556829482317,-4.974314354360104
1127.0,124.12999688833952,116.57222060859203,-7.557776279747486
1128.0,121.63000005483627,114.57828889042139,-7.051711164414883
1129.0,120.74999765306711,113.9839432016015,-6.766054451465607
1130.0,117.21000330895185,115.19998417049646,-2.010019138455391
1131.0,119.54000289738178,120.46590377390385,0.9259008765220642
1132.0,143.74999782443047,132.3083939999342,-11.44160382449627
1133.0,153.00000075995922,147.49988074600697,-5.500120013952255
1134.0,159.50000229477882,165.8637735620141,6.363771267235279
1135.0,213.49999250471592,171.38498206436634,-42.11501044034958
1136.0,206.2500065714121,162.35461588203907,-43.895390689373016
1137.0,212.6300020068884,217.2214123159647,4.591410309076309
1138.0,219.37999834120274,225.217612311244,5.837613970041275
1139.0,244.7500066459179,230.57760474085808,-14.172401905059814
1140.0,233.62999494373798,226.68958684802055,-6.94040809571743
1141.0,231.87999227643013,228.17650598287582,-3.703486293554306
1142.0,225.49999684095383,220.1689559072256,-5.331040933728218
1143.0,205.14000387489796,218.9220099002123,13.782006025314331
1144.0,202.3599960654974,211.05517347157001,8.695177406072617
1145.0,200.50000897049904,198.0971324890852,-2.4028764814138412
1146.0,188.5700000524521,192.13031123578548,3.560311183333397
1147.0,181.18000374734402,172.9250277802348,-8.254975967109203
1148.0,151.74999745935202,155.7397949025035,3.989797443151474
1149.0,133.4999961555004,136.160798817873,2.660802662372589
1150.0,133.63000439107418,131.66960522532463,-1.9603991657495499
1151.0,126.63000348955393,119.1139353364706,-7.516068153083324
1152.0,121.00000222027302,115.02157692611217,-5.978425294160843
1153.0,117.75000145286322,111.91332518309355,-5.836676269769669
1154.0,120.24999828636646,115.79610758274794,-4.4538907036185265
1155.0,115.75000398606062,124.0789117589593,8.328907772898674
1156.0,137.00000149011612,141.81237696111202,4.812375470995903
1157.0,155.62999606132507,159.09711351245642,3.467117451131344
1158.0,155.75000216066837,178.278778642416,22.528776481747627
1159.0,160.62999949604273,170.75396838784218,10.12396889179945
1160.0,176.50000029802322,163.64632730931044,-12.853672988712788
1161.0,191.74999563395977,216.6924907565117,24.942495122551918
1162.0,205.74999743700027,218.03314818441868,12.283150747418404
1163.0,211.13999627530575,215.78215961158276,4.642163336277008
1164.0,211.9799998998642,214.97058002650738,2.990580126643181
1165.0,204.88000693917274,222.85093496739864,17.9709280282259
1166.0,202.99999603629112,218.74210819602013,15.742112159729004
1167.0,202.75000123679638,219.03179897367954,16.281797736883163
1168.0,200.11000379920006,208.146798402071,8.036794602870941
1169.0,195.13999700546265,197.2040120512247,2.064015045762062
1170.0,181.00000436604023,182.87685053050518,1.8768461644649506
1171.0,155.75000216066837,157.8549439162016,2.1049417555332184
1172.0,134.1099994853139,154.59834994375706,20.488350458443165
1173.0,129.6400018259883,124.30733945220709,-5.332662373781204
1174.0,129.13000032305717,128.9335325807333,-0.19646774232387543
1175.0,124.38000145554543,123.7696953266859,-0.61030612885952
1176.0,116.99999751895666,119.26569626480341,2.2656987458467484
1177.0,120.86000161617994,117.99666546285152,-2.8633361533284187
1178.0,120.56999827176332,122.31995210051537,1.7499538287520409
1179.0,113.19999647140503,127.28090422600508,14.080907754600048
1180.0,115.38000308722258,126.52886860817671,11.148865520954132
1181.0,115.99999878555536,142.19999881088734,26.200000025331974
1182.0,120.37999675422907,161.99457804858685,41.61458129435778
1183.0,119.19999863952398,157.9530019685626,38.75300332903862
1184.0,124.85999654978514,147.50568276643753,22.645686216652393
1185.0,128.32000310719013,133.38675907999277,5.066755972802639
1186.0,125.99999588727951,122.58420775830746,-3.4157881289720535
1187.0,129.74999602138996,116.11982906609774,-13.630166955292225
1188.0,127.00000438839197,112.1503484621644,-14.84965592622757
1189.0,130.62999842315912,110.69048588722944,-19.93951253592968
1190.0,130.0200048610568,110.66183719038963,-19.35816767066717
1191.0,131.8599974513054,113.20010391622782,-18.659893535077572
1192.0,124.38000145554543,114.22856575995684,-10.151435695588589
1193.0,123.90999872982502,116.50126795470715,-7.408730775117874
1194.0,124.71000357717276,124.48799327015877,-0.2220103070139885
1195.0,126.49999525398016,126.5429341122508,0.04293885827064514
1196.0,129.50000122189522,124.6606473326683,-4.8393538892269135
1197.0,125.99999588727951,119.63488644361496,-6.365109443664551
1198.0,121.74999638646841,119.26827494055033,-2.481721445918083
1199.0,121.63000005483627,114.08532227575779,-7.544677779078484
1200.0,118.63000385463238,109.66656602919102,-8.96343782544136
1201.0,115.49999941885471,106.37740650773048,-9.12259291112423
1202.0,114.50000068545341,107.8774143755436,-6.622586309909821
1203.0,113.74999675154686,112.72857742756605,-1.0214193239808083
1204.0,116.88000118732452,125.22706713527441,8.347065947949886
1205.0,113.79999766498804,138.37772738188505,24.57772971689701
1206.0,114.56999610364437,153.0097098648548,38.43971376121044
1207.0,117.38000055402517,159.83292496204376,42.45292440801859
1208.0,122.50000032037497,153.38963475823402,30.88963443785906
1209.0,122.88000335544348,142.27335432171822,19.39335096627474
1210.0,127.24999918788671,135.62554778158665,8.375548593699932
1211.0,125.38000018894672,128.83773086965084,3.457730680704117
1212.0,129.88000425696373,120.9132454097271,-8.966758847236633
1213.0,131.75000325590372,117.12366650998592,-14.626336745917797
1214.0,128.74999728798866,116.53486888110638,-12.215128406882286
1215.0,129.10999605059624,121.31577278673649,-7.794223263859749
1216.0,127.13999522477388,123.38605870306492,-3.7539365217089653
1217.0,127.74999855458736,129.74670430272818,1.996705748140812
1218.0,125.75000108778477,133.60504788905382,7.855046801269054
1219.0,126.49999525398016,136.31429839879274,9.814303144812584
1220.0,125.13999775797129,137.61418540030718,12.474187642335892
1221.0,125.72999681532383,134.39315566420555,8.663158848881721
1222.0,125.63000475615263,129.83702632784843,4.207021571695805
1223.0,118.9299995675683,123.05234485119581,4.12234528362751
1224.0,115.32000003755093,116.34131191670895,1.02131187915802
1225.0,133.25000135600567,111.33677626401186,-21.91322509199381
1226.0,149.25000062584877,110.63102006167173,-38.618980564177036
1227.0,147.75000252574682,118.56816447526217,-29.181838050484657
1228.0,144.14000299572945,129.9113488420844,-14.228654153645039
1229.0,147.72999825328588,144.59526624530554,-3.1347320079803467
1230.0,157.25000026077032,160.53739182651043,3.2873915657401085
1231.0,155.62999606132507,164.46797740459442,8.837981343269348
1232.0,171.53999564051628,157.06461887061596,-14.475376769900322
1233.0,187.33999125659466,218.39949595928192,31.059504702687263
1234.0,205.1300017386675,220.51617850363255,15.386176764965057
1235.0,202.24999210238457,217.05569332838058,14.805701225996017
1236.0,215.86000826954842,220.86351831257343,5.003510043025017
1237.0,212.7699928432703,220.1554960012436,7.3855031579732895
1238.0,219.88000747561455,215.5848518460989,-4.295155629515648
1239.0,210.78999964892864,214.05669343471527,3.2666937857866287
1240.0,205.2099992930889,203.33094562590122,-1.8790536671876907
1241.0,200.62999767065048,204.83331727981567,4.203319609165192
1242.0,194.88000006973743,190.36907570064068,-4.510924369096756
1243.0,179.43000108003616,181.824946179986,2.3949450999498367
1244.0,150.69999781250954,153.1341309696436,2.434133157134056
1245.0,131.44999777525663,128.20646323263645,-3.243534542620182
1246.0,131.43000327050686,123.06768015772104,-8.362323112785816
1247.0,126.13000412285328,115.0355838239193,-11.094420298933983
1248.0,125.16000203043222,112.29629760235548,-12.863704428076744
1249.0,117.21000330895185,110.16719052940607,-7.042812779545784
1250.0,118.37999928742647,111.25774571299553,-7.1222535744309425
1251.0,118.49999561905861,117.1693891659379,-1.3306064531207085
1252.0,145.62999895960093,130.61973255872726,-15.010266400873661
1253.0,155.75000216066837,144.33740843832493,-11.412593722343445
1254.0,159.37999619543552,157.87156856060028,-1.5084276348352432
1255.0,168.0199958011508,159.61084628105164,-8.409149520099163
1256.0,180.60999919474125,152.6988036185503,-27.91119557619095
1257.0,197.24999843537807,212.42025017738342,15.170251742005348
1258.0,204.37999780476093,215.58110104501247,11.201103240251541
1259.0,211.769994109869,219.16616360843182,7.396169498562813
1260.0,208.859997600317,225.77183224260807,16.91183464229107
1261.0,213.6300007402897,223.76210613548756,10.132105395197868
1262.0,207.80000558495522,221.6324911415577,13.832485556602478
1263.0,207.56999552249908,220.0480121076107,12.478016585111618
1264.0,202.42999148368835,212.2700618505478,9.840070366859436
1265.0,192.70000322163105,208.70045180618763,16.00044858455658
1266.0,182.87999573349953,192.54471614956856,9.66472041606903
1267.0,173.00000473111868,187.13455675542355,14.134552024304867
1268.0,153.99999949336052,181.12044024467468,27.120440751314163
1269.0,131.12999778985977,135.2529096007347,4.122911810874939
1270.0,129.88000425696373,133.03896018862724,3.158955931663513
1271.0,126.74999982118607,126.1013749614358,-0.6486248597502708
1272.0,119.960004709661,120.30857525020838,0.3485705405473709
1273.0,122.53999909758568,115.68392542004585,-6.856073677539825
1274.0,113.74999675154686,116.2717853486538,2.5217885971069336
1275.0,121.74999638646841,125.32745967060328,3.577463284134865
1276.0,142.74999909102917,138.21981279551983,-4.530186295509338
1277.0,154.38000252842903,146.0009082555771,-8.379094272851944
1278.0,150.87999719381332,162.36014440655708,11.48014721274376
1279.0,161.24999519437551,167.480271153152,6.230275958776474
1280.0,175.50000156462193,160.3358253389597,-15.164176225662231
1281.0,198.75000630319118,215.2454238831997,16.495417580008507
1282.0,205.2500078380108,221.34909076988697,16.099082931876183
1283.0,204.92999808490276,222.83669364452362,17.906695559620857
1284.0,247.9500064998865,231.5788732767105,-16.371133223176003
1285.0,247.6299967467785,227.46526032686234,-20.164736419916153
1286.0,231.24999444186687,222.0098568946123,-9.240137547254562
1287.0,231.1300078779459,217.6699651479721,-13.460042729973793
1288.0,221.4200043529272,211.98625123500824,-9.433753117918968
1289.0,213.20000655949116,200.75580579042435,-12.44420076906681
1290.0,198.49999196827412,190.4644671678543,-8.035524800419807
1291.0,192.90000687539577,190.41474951803684,-2.4852573573589325
1292.0,161.44999884814024,178.07679214328527,16.626793295145035
1293.0,147.65000069886446,138.76598413288593,-8.884016565978527
1294.0,143.00000365823507,136.25620982050896,-6.743793837726116
1295.0,138.49999959021807,130.42686910182238,-8.073130488395691
1296.0,130.34999721497297,123.19227708131075,-7.157720133662224
1297.0,136.24999755620956,119.0197355300188,-17.230262026190758
1298.0,130.65000269562006,117.58456572890282,-13.065436966717243
1299.0,135.74999818950891,121.54711125791073,-14.202886931598186
1300.0,152.29999773949385,138.6092709749937,-13.690726764500141
1301.0,169.89999693632126,154.0646617412567,-15.835335195064545
1302.0,169.80000487715006,170.9642281383276,1.1642232611775398
1303.0,174.4299976453185,167.56660795211792,-6.863389693200588
1304.0,193.19999282062054,159.86961248517036,-33.33038033545017
1305.0,214.87999427318573,212.1485905945301,-2.7314036786556244
1306.0,215.06999579072,222.40261656045914,7.332620769739151
1307.0,220.2999995201826,226.91623681783676,6.616237297654152
1308.0,222.6300088763237,227.34404303133488,4.714034155011177
1309.0,234.74999977648258,227.6968527585268,-7.05314701795578
1310.0,226.60999953746796,225.69814462959766,-0.9118549078702927
1311.0,219.89000961184502,217.72403919696808,-2.165970414876938
1312.0,212.6799931526184,214.5574253797531,1.8774322271347046
1313.0,203.5700005888939,205.90960183739662,2.3396012485027313
1314.0,199.00000110268593,192.41709123551846,-6.582909867167473
1315.0,188.1300037354231,181.1023504436016,-7.02765329182148
1316.0,166.87999646365643,184.75774052739143,17.87774406373501
1317.0,147.99999732524157,145.1408515200019,-2.8591458052396774
1318.0,148.62999515980482,144.04683856666088,-4.58315659314394
1319.0,143.13000212609768,133.24752035737038,-9.882481768727303
1320.0,138.81999957561493,129.75057231634855,-9.069427259266376
1321.0,131.43000327050686,125.72229985892773,-5.707703411579132
1322.0,133.75000072270632,128.23582497239113,-5.514175750315189
1323.0,136.7499969229102,133.78759664297104,-2.9624002799391747
1324.0,154.12999796122313,144.34098342061043,-9.789014540612698
1325.0,170.38000179827213,155.26065936684608,-15.119342431426048
1326.0,170.1399993672967,171.4141679853201,1.2741686180233955
1327.0,186.11000199615955,171.60075080394745,-14.509251192212105
1328.0,194.49999703466892,167.9886316806078,-26.511365354061127
1329.0,206.2500065714121,215.38031597435474,9.130309402942657
1330.0,215.5700049251318,214.3247975707054,-1.245207354426384
1331.0,223.67999875545502,216.56609657406807,-7.113902181386948
1332.0,224.25000330805779,220.05180197954178,-4.1982013285160065
1333.0,217.78999078273773,221.3372132331133,3.547222450375557
1334.0,212.84000779688358,217.36107105016708,4.521063253283501
1335.0,210.87999933958054,211.88208836317062,1.002089023590088
1336.0,211.00000543892384,205.53887812793255,-5.461127310991287
1337.0,198.29000571370125,202.88483472168446,4.594829007983208
1338.0,196.5700094550848,194.53934137523174,-2.030668079853058
1339.0,164.43000054359436,162.86016330868006,-1.5698372349143028
1340.0,145.70999651402235,136.42812153697014,-9.281874977052212
1341.0,140.25000225752592,136.6411650851369,-3.6088371723890305
1342.0,140.89000222831964,136.9606571495533,-3.929345078766346
1343.0,138.359998986125,126.16022542119026,-12.19977356493473
1344.0,135.24999882280827,119.7533687800169,-15.496630042791367
1345.0,134.25000008940697,113.68115392327309,-20.56884616613388
1346.0,129.00000185519457,114.1506584957242,-14.849343359470367
1347.0,131.99999805539846,118.12065678834915,-13.879341267049313
1348.0,131.8599974513054,128.3126773238182,-3.5473201274871826
1349.0,132.52000169456005,137.16915871202946,4.649157017469406
1350.0,131.75000325590372,143.40892888605595,11.658925630152225
1351.0,131.88000172376633,153.43717420846224,21.55717248469591
1352.0,139.29000230133533,153.58786068856716,14.297858387231827
1353.0,140.2100034803152,144.53355384618044,4.323550365865231
1354.0,140.49999705702066,140.52589125931263,0.025894202291965485
1355.0,137.7499956563115,130.90277152508497,-6.84722413122654
1356.0,142.50000429153442,123.25994778424501,-19.24005650728941
1357.0,137.88000389188528,119.47971658408642,-18.400287307798862
1358.0,141.13000465929508,116.87144467234612,-24.258559986948967
1359.0,140.1799970716238,120.40241365134716,-19.777583420276642
1360.0,141.45000464469194,124.07391069084406,-17.376093953847885
1361.0,137.2700005620718,131.33830399811268,-5.931696563959122
1362.0,136.86000088602304,132.97009782493114,-3.8899030610919
1363.0,136.56999754160643,136.53878970444202,-0.031207837164402008
1364.0,135.42999820411205,137.38798474520445,1.9579865410923958
1365.0,141.49999579042196,139.0083308145404,-2.4916649758815765
1366.0,136.3600015193224,139.87796967476606,3.5179681554436684
1367.0,134.51999916136265,134.95542418956757,0.4354250282049179
1368.0,127.63000222295523,126.73071835935116,-0.8992838636040688
1369.0,125.25000172108412,119.03058745712042,-6.219414263963699
1370.0,126.31999587267637,121.42702701687813,-4.8929688557982445
1371.0,127.4299985691905,128.37266083806753,0.9426622688770294
1372.0,121.00000222027302,139.91991222649813,18.91991000622511
1373.0,124.12999688833952,151.3252192363143,27.195222347974777
1374.0,128.63000095635653,168.8139837384224,40.18398278206587
1375.0,122.99999968707561,170.47422114014626,47.47422145307064
1376.0,130.1100045517087,163.4690824225545,33.359077870845795
1377.0,134.13999612629414,156.29881078004837,22.158814653754234
1378.0,133.99999552220106,147.76800441741943,13.768008895218372
1379.0,138.38000325858593,138.29055055975914,-0.08945269882678986
1380.0,138.88000262528658,130.99450010061264,-7.885502524673939
1381.0,140.89000222831964,126.35349912196398,-14.536503106355667
1382.0,140.71000284701586,127.57734449207783,-13.13265835493803
1383.0,142.3900003284216,125.0302965939045,-17.359703734517097
1384.0,140.75000162422657,127.65191119909286,-13.098090425133705
1385.0,137.00000149011612,128.7570105046034,-8.242990985512733
1386.0,141.8600043207407,131.0756893157959,-10.784315004944801
1387.0,133.6399967595935,139.6832503527403,6.043253593146801
1388.0,138.00000022351742,139.91570234298706,1.9157021194696426
1389.0,137.38000452518463,139.7067807689309,2.3267762437462807
1390.0,135.13000249117613,143.65361005067825,8.523607559502125
1391.0,133.4999961555004,137.99992208182812,4.499925926327705
1392.0,132.35999681800604,129.65671437978745,-2.7032824382185936
1393.0,152.2700010985136,124.25110673904419,-28.018894359469414
1394.0,166.29999954253435,127.99815702438354,-38.301842518150806
1395.0,162.81999848037958,137.5683357641101,-25.251662716269493
1396.0,166.74999799579382,147.7413190305233,-19.00867896527052
1397.0,168.7099966853857,158.85813669115305,-9.851859994232655
1398.0,173.15999983996153,168.28054949641228,-4.879450343549252
1399.0,177.84000328928232,166.19922606647015,-11.640777222812176
1400.0,189.28999757766724,163.7751341164112,-25.514863461256027
1401.0,208.71000462770462,219.79620051383972,11.086195886135101
1402.0,207.54000864923,223.14318488538265,15.603176236152649
1403.0,218.45999716222286,218.13695941865444,-0.3230377435684204
1404.0,218.79000905156136,218.71167200803757,-0.07833704352378845
1405.0,213.49999250471592,220.49638912081718,6.996396616101265
1406.0,213.12999160587788,217.4874652326107,4.357473626732826
1407.0,217.87999047338963,209.9577711224556,-7.922219350934029
1408.0,218.99999530613422,206.03753931820393,-12.962455987930298
1409.0,210.00000670552254,205.93876822292805,-4.06123848259449
1410.0,198.8599907308817,194.69517543911934,-4.164815291762352
1411.0,189.14000460505486,184.22649425268173,-4.913510352373123
1412.0,161.00000039488077,145.2096845805645,-15.790315814316273
1413.0,144.14000299572945,146.59584000706673,2.4558370113372803
1414.0,141.3599951863289,143.67498180270195,2.314986616373062
1415.0,139.62999679148197,136.02776259183884,-3.602234199643135
1416.0,134.13000375777483,127.49356683343649,-6.636436924338341
1417.0,131.75000325590372,122.55111475288868,-9.198888503015041
1418.0,132.29000139981508,123.81391375511885,-8.476087644696236
1419.0,130.2099966108799,129.82809863984585,-0.38189797103405
1420.0,155.49999759346247,138.16553362458944,-17.334463968873024
1421.0,167.00000256299973,147.70933954417706,-19.29066301882267
1422.0,169.38000306487083,158.27851094305515,-11.101492121815681
1423.0,172.63000383228064,163.20165225863457,-9.428351573646069
1424.0,192.74999436736107,161.2348650097847,-31.51512935757637
1425.0,207.74999490380287,209.45549587905407,1.7055009752511978
1426.0,225.25000204145908,213.05677284300327,-12.19322919845581
1427.0,219.81999465823174,213.8756977468729,-5.944296911358833
1428.0,231.42999382317066,218.9653785377741,-12.464615285396576
1429.0,222.74999544024467,220.18640103936195,-2.563594400882721
1430.0,221.50000190734863,214.43542666733265,-7.064575240015984
1431.0,223.8900045454502,211.9105124026537,-11.979492142796516
1432.0,221.10999673604965,197.14476111531258,-23.965235620737076
1433.0,204.74999870359898,191.45682755112648,-13.293171152472496
1434.0,204.37999780476093,190.91407491266727,-13.465922892093658
1435.0,186.38000106811523,179.55273237079382,-6.827268697321415
1436.0,160.96000161767006,158.41205509006977,-2.5479465276002884
1437.0,144.00000239163637,136.86328283697367,-7.1367195546627045
1438.0,146.2900032028556,143.2537590265274,-3.036244176328182
1439.0,138.99999895691872,144.35227489471436,5.352275937795639
1440.0,131.88000172376633,137.56370586901903,5.683704145252705
1441.0,133.12999525666237,131.92336059361696,-1.2066346630454063
1442.0,130.49999995529652,133.33290968835354,2.832909733057022
1443.0,133.99999552220106,140.33461017161608,6.334614649415016
1444.0,156.49999632686377,147.88578347861767,-8.614212848246098
1445.0,163.49999722838402,155.41071094572544,-8.089286282658577
1446.0,171.75000143051147,161.0260118097067,-10.723989620804787
1447.0,182.60999666154385,166.83845438808203,-15.771542273461819
1448.0,191.14000207185745,165.08809031546116,-26.051911756396294
1449.0,218.99999530613422,211.22735868394375,-7.7726366221904755
1450.0,220.99999277293682,220.4687269628048,-0.5312658101320267
1451.0,227.42999888956547,222.76847594976425,-4.661522939801216
1452.0,228.8599918037653,222.05650748312473,-6.803484320640564
1453.0,220.71000896394253,213.53988383710384,-7.170125126838684
1454.0,225.87999987602234,217.53964434564114,-8.340355530381203
1455.0,228.00000344216824,217.2598775625229,-10.740125879645348
1456.0,221.1300010085106,211.72441796958447,-9.405583038926125
1457.0,200.42999401688576,195.53896893560886,-4.891025081276894
1458.0,185.20000295341015,190.63524582982063,5.435242876410484
1459.0,176.88000333309174,182.02545775473118,5.145454421639442
1460.0,150.64000453054905,135.29412934184074,-15.345875188708305
1461.0,129.97999631613493,130.74180941283703,0.7618130967020988
1462.0,128.74999728798866,147.1752899363637,18.425292648375034
1463.0,126.87999828904867,122.83441744744778,-4.045580841600895
1464.0,118.95999620854855,123.17722503840923,4.217228829860687
1465.0,115.43000400066376,120.03093782812357,4.600933827459812
1466.0,117.35999628156424,122.83236622810364,5.472369946539402
1467.0,118.63000385463238,132.8345806002617,14.20457674562931
1468.0,142.01999942958355,147.0563289821148,5.036329552531242
1469.0,152.3600007891655,154.8854229748249,2.5254221856594086
1470.0,155.38000126183033,170.50381730496883,15.123816043138504
1471.0,164.9800008237362,170.54068064689636,5.5606798231601715
1472.0,181.13999520242214,166.46385289728642,-14.676142305135727
1473.0,197.29000698029995,206.92892110347748,9.638914123177528
1474.0,198.09000205993652,213.53003798425198,15.440035924315453
1475.0,207.12999920547009,215.8359015583992,8.705902352929115
1476.0,202.93000061810017,215.54011572897434,12.610115110874176
1477.0,203.32000578939915,219.39281357824802,16.072807788848877
1478.0,206.74999617040157,212.65932467579842,5.909328505396843
1479.0,209.74999237060547,213.69349086284637,3.9434984922409058
1480.0,200.0400083810091,204.62213936448097,4.58213098347187
1481.0,189.45999482274055,190.15158784389496,0.6915930211544037
1482.0,184.81999991834164,185.58776155114174,0.7677616328001022
1483.0,175.4299963787198,173.39489375799894,-2.0351026207208633
1484.0,147.8599967211485,153.67698128521442,5.816984564065933
1485.0,128.5199969932437,137.0525322407484,8.532535247504711
1486.0,130.12999905645847,133.58019883185625,3.4501997753977776
1487.0,125.87999955564737,132.16768035292625,6.287680797278881
1488.0,120.24999828636646,131.9193069934845,11.669308707118034
1489.0,116.38000182062387,134.39364404976368,18.013642229139805
1490.0,114.00000131875277,136.21612313389778,22.216121815145016
1491.0,119.74999891966581,139.1273699104786,19.37737099081278
1492.0,142.54000306874514,150.78216379880905,8.242160730063915
1493.0,154.9599994495511,159.81059597432613,4.850596524775028
1494.0,152.74999619275331,165.24718679487705,12.497190602123737
1495.0,165.13000356405973,165.51100290566683,0.3809993416070938
1496.0,180.0200001373887,156.64623849838972,-23.373761638998985
1497.0,191.8599995970726,198.65176266431808,6.791763067245483
1498.0,209.00000797212124,196.23263271152973,-12.767375260591507
1499.0,203.7099914252758,199.25613002479076,-4.453861400485039
1500.0,213.29000625014305,206.16354279220104,-7.126463457942009
1501.0,209.25000277161598,207.30767387151718,-1.9423289000988007
1502.0,229.87999480962753,203.78715634346008,-26.09283846616745
1503.0,220.01999831199646,197.5410176217556,-22.47898069024086
1504.0,207.61000406742096,189.30087880790234,-18.309125259518623
1505.0,202.24999210238457,185.86879813671112,-16.381193965673447
1506.0,193.49999830126762,185.20084297657013,-8.299155324697495
1507.0,162.6399990990758,166.24951024353504,3.6095111444592476
1508.0,142.860003054142,143.82731902599335,0.9673159718513489
1509.0,140.49999705702066,144.97237803786993,4.472380980849266
1510.0,141.2100022137165,148.0868029743433,6.876800760626793
1511.0,139.29000230133533,140.749005317688,1.4590030163526535
1512.0,131.710004478693,130.52996729314327,-1.180037185549736
1513.0,129.41000153124332,127.29503810405731,-2.1149634271860123
1514.0,130.38000362366438,130.05769845843315,-0.3223051652312279
1515.0,128.36000188440084,136.69190834462643,8.331906460225582
1516.0,132.13999865949154,147.7240985557437,15.584099896252155
1517.0,131.88000172376633,158.3729061037302,26.492904379963875
1518.0,128.69999637454748,165.2106457874179,36.51064941287041
1519.0,127.4299985691905,166.19835674017668,38.768358170986176
1520.0,136.7499969229102,165.32702806591988,28.577031143009663
1521.0,134.95999547839165,160.03623010218143,25.076234623789787
1522.0,142.28999850153923,151.7767219170928,9.48672341555357
1523.0,145.2900044694543,142.68674339354038,-2.603261075913906
1524.0,141.3400006815791,133.19207882881165,-8.147921852767467
1525.0,138.88000262528658,130.00237414240837,-8.877628482878208
1526.0,136.7499969229102,121.14232753962278,-15.60766938328743
1527.0,136.7499969229102,124.92146475613117,-11.828532166779041
1528.0,137.00000149011612,125.53298208117485,-11.467019408941269
1529.0,137.24999628961086,125.44999560713768,-11.800000682473183
1530.0,133.03999556601048,131.8373168259859,-1.2026787400245667
1531.0,131.84000294655561,137.96491460502148,6.124911658465862
1532.0,129.7300015166402,131.9449570029974,2.214955486357212
1533.0,133.13999739289284,133.01284132897854,-0.127156063914299
1534.0,135.1400046274066,148.08709600567818,12.94709137827158
1535.0,128.28999669849873,142.9306919798255,14.64069528132677
1536.0,127.06999980658293,134.34355522692204,7.2735554203391075
1537.0,123.49999905377626,130.4471371024847,6.947138048708439
1538.0,123.88000208884478,125.57771819829941,1.6977161094546318
1539.0,122.24999575316906,129.62811452150345,7.378118768334389
1540.0,128.5900021791458,139.55714920163155,10.967147022485733
1541.0,124.71000357717276,152.27422074973583,27.564217172563076
1542.0,122.56999573856592,162.10573460161686,39.53573886305094
1543.0,124.13999902456999,163.8595271408558,39.7195281162858
1544.0,128.8600012511015,155.99800434708595,27.13800309598446
1545.0,132.8599961847067,150.37136317044497,17.511366985738277
1546.0,131.13999992609024,137.18006924539804,6.040069319307804
1547.0,135.00000402331352,138.85759549587965,3.8575914725661278
1548.0,136.50000212341547,125.07718160748482,-11.422820515930653
1549.0,134.63000312447548,124.63250655680895,-9.99749656766653
1550.0,135.87999665737152,124.93522746115923,-10.944769196212292
1551.0,130.99999932199717,122.11353106051683,-8.886468261480331
1552.0,138.99999895691872,128.03022442013025,-10.969774536788464
1553.0,133.7100019454956,130.35706903785467,-3.352932907640934
1554.0,135.04000280052423,131.83522653579712,-3.2047762647271156
1555.0,133.25000135600567,139.80134198069572,6.551340624690056
1556.0,134.50000465661287,142.06255734711885,7.5625526905059814
1557.0,134.07000070810318,147.1459574997425,13.075956791639328
1558.0,133.43000073730946,150.16992366313934,16.739922925829887
1559.0,132.62999588996172,143.92274956405163,11.292753674089909
1560.0,125.80000200122595,134.7699158191681,8.969913817942142
1561.0,146.57000441104174,128.79504597187042,-17.774958439171314
1562.0,161.14000099897385,128.04566717147827,-33.094333827495575
1563.0,160.7300013229251,134.91758407652378,-25.81241724640131
1564.0,162.12999759614468,140.941575743258,-21.188421852886677
1565.0,159.28999650478363,154.1004115641117,-5.189584940671921
1566.0,170.08999845385551,160.84806364774704,-9.241934806108475
1567.0,172.63000383228064,162.9779912084341,-9.652012623846531
1568.0,184.75000450015068,158.06897400319576,-26.681030496954918
1569.0,200.75000376999378,208.74245296418667,7.992449194192886
1570.0,211.2099916934967,214.99261598289013,3.782624289393425
1571.0,213.00000290572643,207.20466358959675,-5.7953393161296844
1572.0,212.29000751674175,207.13357418775558,-5.156433328986168
1573.0,208.14000007510185,208.88435827195644,0.7443581968545914
1574.0,209.4799932986498,203.93574276566505,-5.544250532984734
1575.0,204.37999780476093,204.82405748963356,0.44405968487262726
